LOCAL_IDENTIFIER,)Nu,(pJ,0.W$x\,f-y:3,YyQHGbLt,ucN,!Uj,MINDSPIKE_VERSION,1d+,;NC,'uV^b,maT_r,"<(-""=dU",>23d,t[SP,CORRUCYSTIC_DENSITY
3242,-0.6124564162213192,1.3243214652946456,-0.07434532975852426,1.3243214652946456,-1.1995854128418946,1.2515322941786544,-1.1995854128418946,,-0.3276946739038803,jut,0.5923295470133433,corro,-0.18455144218594516,,-0.390408738280471,148.86258804502512
3243,-0.5521088364922351,-0.03829910217408711,0.5028481887625846,-0.03829910217408711,0.8109344406118841,-0.03229111162866107,0.8109344406118841,,-0.3809021736983218,kiv,0.4643967539402006,pale corru,1.1467622972810232,0.07571815427985926,-0.5678151416683581,80.96947223853844
3244,-0.3614567837857996,,0.8050711836063728,-0.027248638390942936,-0.2655678839156914,0.4425702135264885,-0.2655678839156914,kristal,-1.1728459523569894,tir,-0.8112447696911569,corroyi,0.01739410456393786,-0.04937232410761392,0.2345824357770182,107.8297237410516
3245,3.4149424833270396,,-1.6578737050859516,-2.1431145213159875,-1.9473220873173658,-1.7002604302246567,-1.9473220873173658,kristal,1.5135209369415366,qou,-1.4133481847950538,corroyi,-0.39779122978212533,-0.7475114660045539,-0.9527876798991228,19.84706664744844
3246,0.19572491324139507,-1.3781409421829873,-0.12016790661790966,-1.3781409421829873,0.6486570118199395,,0.6486570118199395,silikon,-1.3483261587039987,qou,-1.0292933091807395,sfer,0.04723943304396866,-0.6044817444264535,1.2559982851914973,48.38519157421108
3247,0.05076607324874465,0.078860443886267,-2.0925341676882936,0.078860443886267,0.3421960977573516,-0.23614558045409148,0.3421960977573516,karbon,0.65494471170618,velskin,0.08348714828416987,sfer,0.9608397604857872,-0.6533758146154423,1.388505136725994,248.12298313448554
3248,1.4843876480733629,-0.6904759743533045,-0.6839336565302961,-0.6904759743533045,-1.085627333692306,-0.5883243046534461,-1.085627333692306,silikon,0.8259368608499629,tir,-0.3564380468855536,corroyi,-1.2026992069945468,0.7796292216337622,-0.939152568602328,166.93938903122483
3249,-0.9633643687320317,0.87790934617083,1.2147325571712633,0.87790934617083,1.22517894338765,0.09907322121186475,1.22517894338765,,0.8568074675658872,vel,-0.21644389294408167,sfer,0.4325921280298246,-0.8707429544582921,-0.18119956602903178,13.487219057221827
3250,-0.0027315546133779216,0.29310144863933374,0.09051928450390516,0.29310144863933374,-0.6728585416848492,0.40794041442366613,-0.6728585416848492,silikon,-0.24293071724631676,qou,1.0107961437051218,satik cyst,1.0996084419723153,1.277145529283039,-1.1945713049254771,82.80445865746256
3251,0.9944205428373308,-1.116838499702323,-0.7621770237737828,-1.116838499702323,1.00366123875824,-1.4332050577787454,1.00366123875824,karbon,1.3461405615617648,qou,-0.6499335945978196,black corru,,-2.2737519677131472,-0.20159117298653512,
3252,-0.04320260635335269,0.22701074752205053,-0.3182496224306994,0.22701074752205053,0.21271764788712177,-0.07851879709839836,0.21271764788712177,kristal,0.566264607349226,jut,-0.40358943678038517,satik cyst,-0.03732821359449348,0.536466834997915,-1.5287530701838465,108.7145376971802
3253,-0.052804654132268654,-0.693789068334077,-1.1182533017511131,-0.693789068334077,-0.18316745779050797,0.11595183934417318,-0.18316745779050797,karbon,-1.608885371175224,vel,0.85875472880535,satik cyst,-0.4451194142678063,1.014034617720715,-2.0151452474209735,174.1633689644851
3254,1.1933006909492283,-0.7245728429921915,-0.851180482447485,-0.7245728429921915,-0.9097978023901057,-0.4594260023367811,-0.9097978023901057,kristal,0.3089088034035413,velskin,2.2096055760423776,corrutir,0.665334534508875,-0.7865720915578501,0.3323723332239848,116.578965493741
3255,0.7038719475251208,0.3519500659586128,-1.6997473861653902,,-1.7286652003419714,0.4601882588597449,-1.7286652003419714,kristal,0.24194947051207194,vel,-0.93172907171284,sfer,-0.03654373876556872,1.1269377416856263,1.1824587299812042,126.79072480856834
3256,2.0947132071362455,-1.2734126675497794,-1.4623572311378414,-1.2734126675497794,-1.3315373757956062,-0.9611645132872662,-1.3315373757956062,silikon,0.8460088679318758,tir,-0.8843693659602557,sfer,,0.4531877852201613,-0.6593607113174508,278.82451389949796
3257,-0.015244396216809572,,-0.5720895920679885,-0.03365098163143265,0.18951881540589877,-0.09976455561171117,0.18951881540589877,,,tir,-0.9649384511628496,corro,0.4808683041876074,-0.25574871340429806,,
3258,,-1.645669320221198,-0.28603312762565575,-1.645669320221198,-2.1047718669736915,-1.6873716435241088,-2.1047718669736915,kristal,2.5372692361086076,kiv,,corroyi,,2.2145396833004036,-0.6883263508077584,126.4380121871475
3259,0.24297730750524407,0.9501039871594279,-0.9633471160040107,0.9501039871594279,-0.6306735221606264,0.21798955063571823,-0.6306735221606264,kristal,1.5709492289915503,jut,1.0276476770227907,black corru,-0.2154005699630274,-0.2874926875250808,0.25821568591132477,28.351621206604115
3260,3.2849399400742665,-2.3334661849074143,0.23081450241049373,-2.3334661849074143,-1.79988764640689,-1.6911406759240122,-1.79988764640689,kristal,,tir,-0.4215314136807319,satik cyst,,,-0.5464250475410775,87.53328005716698
3261,0.20689718746810398,,-1.1416332110848377,-0.5174638730373753,0.23577427832824716,-0.32743212596497046,0.23577427832824716,tonga,-0.21406058103038839,qou,-0.8327325577584452,sfer,-0.5689362495252313,1.2106388721603323,0.8626087178903695,130.8785976712772
3262,1.1263227628140295,-0.7338952141389868,-0.7197513859917074,-0.7338952141389868,-0.863922287653168,-0.43299219600006433,-0.863922287653168,kristal,0.19347640038825586,qou,1.1866694600943009,corro,1.0556826490115199,-0.15443497581177665,-0.7093265818698553,169.28457889975556
3263,0.419021315746351,-1.0900532302143207,-1.896798995478397,-1.0900532302143207,,-0.15662346638460403,-0.3957232523974602,karbon,-1.5190813630001154,vel,-0.6731638748936681,corro,0.7800380704420374,-1.5354739666157615,-0.3372008643615647,253.7772823862975
3264,-0.6083680356374395,0.6598617795560147,-1.18120117314888,0.6598617795560147,0.5463849453828153,0.1999519702357784,0.5463849453828153,silikon,0.472947373057368,kiv,,sfer,-0.6226138999593189,1.007117823412373,1.2710300994311405,-13.892985176768194
3265,-0.4635149076629261,0.8279450648130176,-0.8276994772964636,0.8279450648130176,,1.1217294305902807,-1.2218325526747411,karbon,-0.9316179166493346,qou,0.3156433077323652,sfer,0.18119244770657192,1.5813147159437841,,92.37943024022454
3266,0.23202964307556045,0.09683968973873558,0.0738292915156672,0.09683968973873558,,0.10415927595054693,-0.48977704168579617,karbon,0.1368602454715271,qou,0.30994580115081305,black corru,0.6143594206863313,,,189.15768920089383
3267,-0.7281284656699764,0.4090752082717677,0.2126699561701546,0.4090752082717677,0.1529885369678864,,0.1529885369678864,silikon,-0.7136248765535715,jut,-0.6110627145650674,black corru,0.9491650626903592,1.619313979630682,1.0417101985426294,786.6114431764868
3268,-0.6923997518764656,0.20712583861978484,1.2805688312955517,0.20712583861978484,0.7018408767290704,0.15515086240118012,0.7018408767290704,karbon,,qou,,satik cyst,-0.15857546819542154,,,93.48228685828506
3269,,-0.7668351187102258,0.47268963565707606,-0.7668351187102258,-1.1154891090749088,-0.16212182004371511,,silikon,-0.5129832306776435,,0.7649560110613727,black corru,2.6600635591322015,0.45788346567682936,-1.2327061180788443,124.52330362473445
3270,,-1.5423449975557622,-1.6661221968331594,-1.5423449975557622,-0.36094833232325163,-0.28352391255402526,-0.36094833232325163,kristal,-2.0719318045006663,qou,3.0262661727595557,corruskivi,0.5235852888587159,0.006542299491048254,0.690599457666724,75.33866020881167
3271,0.2203324527966462,-0.9095968597337042,1.519944780540092,-0.9095968597337042,0.22412580426914286,-0.3500302654296599,0.22412580426914286,kristal,-0.9196280510625126,kiv,1.76496999446005,corroyi,-0.24808880442510584,-1.0902040950520933,-1.3576905351393023,124.4738154067096
3272,-1.887689002431605,-0.23552101769733524,1.213994815268554,-0.23552101769733524,0.798453598149673,1.0342556769964875,0.798453598149673,karbon,-3.774023174876666,vel,0.7412879053546265,corrutir vel,1.95947730926927,-0.07400194878426482,-0.7130797226278619,-9.312610048365478
3273,0.3502991232550979,0.26067575784408414,-0.3458643996056263,0.26067575784408414,-1.3418750371054062,0.5135176156305404,-1.3418750371054062,kristal,-0.2779575529768141,qou,0.6980158763856008,satik cyst,-0.22474120806545667,0.21640911472609756,0.36164553303270736,126.49462798730937
3274,-2.1008967129423097,2.5079685876318463,-0.1361633163505026,2.5079685876318463,-1.7792474825466902,2.83628662098976,-1.7792474825466902,kristal,-2.176629325964946,qou,-1.3205827873200229,black corru,0.048491805367348165,-0.7630155041847068,-0.6229437386484142,
3275,2.9014567806285334,-2.764378391533595,0.6202751621368114,-2.764378391533595,-1.5392320801800832,-1.5565635627077061,-1.5392320801800832,silikon,-0.3192701869197372,qou,-0.5834605649749118,pale corru,0.43490318155173435,0.20366789515506495,-1.5518562236199167,369.3271662799443
3276,0.08389955357218587,0.010703687898385494,,0.010703687898385494,-0.0132917597590676,,,kristal,0.19379696167191096,kiv,-0.5484572318101483,satik cyst,-0.22640877103725623,-0.3677576405330432,-0.92036669599441,72.67886519065648
3277,-2.925146971553345,1.5942971891258193,0.04923784673638745,1.5942971891258193,1.814175789421199,1.3598158730219054,1.814175789421199,kristal,-1.5725336316883347,kiv,-1.0602501032777352,corroyi,0.7938110264195904,0.6612374161871653,-0.6098021698098322,34.40639518306149
3278,-0.2112807092866623,-0.8180919472656072,-2.249390669844755,-0.8180919472656072,1.0349531878632567,-0.47250491973578584,1.0349531878632567,karbon,-0.7894623595936647,qou,0.9460045606820154,corruskivi,0.20073779061015654,0.5389244881597188,0.6535749967454207,123.54189911673471
3279,-1.4757023593659155,1.3933066610469387,-0.7688088656217581,1.3933066610469387,0.8128504327457513,0.7736157674467017,0.8128504327457513,silikon,0.1736443202101654,,1.5581663550129459,corroyi,0.3973467265388707,-1.6587980969520195,0.9077639979692536,86.03720362396741
3280,0.1442417019035541,-0.213779374815881,-1.5945845606017306,-0.213779374815881,0.8569249292844172,-0.6245875303445322,0.8569249292844172,silikon,0.9210512589733297,kivskin,0.5720338940794761,corruskivi,-0.49001338463422267,,0.4368819542156062,111.80024609386959
3281,-1.5659795033069173,1.0041546106901102,-0.3942287449372547,1.0041546106901102,1.2427963627091707,0.5769879455417622,1.2427963627091707,kristal,-0.25079673967499694,tir,0.2415131250878274,satik cyst,-2.0851397073776354,0.33571609725198137,-0.19705007240402922,226.15600833586115
3282,,0.08097127151104389,0.831217249062883,0.08097127151104389,-0.0708073860601125,0.38849480221529753,-0.0708073860601125,tonga,-0.9015581426041535,vel,0.25380314681973015,satik cyst,0.9104023216667897,1.0484555272705531,0.05436505637129559,83.65542070726696
3283,-1.6717056758108886,1.2086815505995145,-0.6395314891636623,1.2086815505995145,1.57332333181437,0.478823977430495,1.57332333181437,kristal,0.26888607230322714,tir,-0.11947817607274841,satik cyst,-0.16874333829171168,0.9864685939910025,0.40557236905180105,144.4666374119052
3284,,-1.2922168847900615,-0.7214076868920507,-1.2922168847900615,0.18323918727802607,-0.6067852246635215,0.18323918727802607,kristal,-0.9313952255409927,tir,-0.7749811733286149,corroyi,-0.5779119844473549,-0.352812690216785,-0.11241407969888591,102.98168690658636
3285,-0.04941904528343198,,0.9676444577050073,-0.1351474611772337,0.7959346084888157,-0.4303792830816065,0.7959346084888157,kristal,0.5582809432292065,kiv,-0.06694600763319891,sfer,-1.3386932374794216,-0.18701174251865926,-1.07224397066582,70.02949940205272
3286,0.023754909317844186,-0.3007533829514155,0.894458843105129,-0.3007533829514155,0.30260427342835455,-0.20951377110034497,0.30260427342835455,silikon,,kiv,-1.1858149110149452,corruskivi,0.3343747468732986,-0.32474193508197385,0.6611529286613466,-9.047998499531904
3287,5.526138031291967,,-0.8113377742648104,-4.664394894168393,-2.491127777697999,-3.1926261847395208,-2.491127777697999,,1.0070876558769015,,-0.8394154946936735,corro,-0.5446836459747268,,0.026172145005786393,274.8667685355134
3288,-0.920126831574368,-0.22808374311911517,1.79294528736393,,0.23318533515768214,0.5896002991261398,0.23318533515768214,karbon,-2.2284021653278705,jut,-0.8651420675894291,corro,0.8088633781717537,-1.883849818067063,1.478517227676246,148.34885127949983
3289,-0.9251085177327149,0.994255247548137,-0.25839931425375806,0.994255247548137,1.2299328044374755,0.07122282826147365,1.2299328044374755,tonga,1.1630181327579123,qou,-0.1600219784931619,corroyi,1.8597149199954408,0.27324055628087807,2.1513226452558003,64.5535203325821
3290,0.4657130947342021,0.4114238652264586,-2.3941044603241264,0.4114238652264586,-0.6481534201294952,0.02435492936858726,-0.6481534201294952,tonga,1.0611967414769652,jut,-0.8976646276583108,,0.8902214957056781,-0.24908849995732263,0.2531659490620258,92.90511659456189
3291,-1.6070618667620915,0.44521529590496456,-0.49200171706871815,0.44521529590496456,0.5215499483180315,1.003309330462055,0.5215499483180315,kristal,-2.205945165325793,qouskin,0.8352209456091381,corrutir vel,-1.380762917803596,0.20537555663868967,1.171689071850628,-7.187168146212855
3292,1.3643392989143779,-1.6543635868006235,-0.5639112498210563,-1.6543635868006235,-0.829670586341227,-0.6871184900376948,-0.829670586341227,silikon,-0.9254506739191006,jut,-0.5048167253738425,satik cyst,0.9783534543187719,0.5687147236501777,0.8076104976443005,
3293,,1.138558773356789,-0.22593948717712514,1.138558773356789,-0.1726140071037101,0.23977879659963983,-0.1726140071037101,tonga,1.6580723150309291,qou,-0.9649349297127388,,1.164713126185133,0.64634406668635,-0.18563476841519624,112.24336962048216
3294,-0.6412561630572157,0.1983436683827311,-1.0058186607974131,,0.00015632462836745464,0.5224267059143081,0.00015632462836745464,ERROR,-1.0821703223220087,qou,-1.7022240610950148,sfer,0.6820413426959955,0.8117678410332766,0.4498181562319131,16.410478613767438
3295,-0.8020752392524712,0.7913293918759523,,0.7913293918759523,1.3346487109152188,-0.09784212800944556,1.3346487109152188,karbon,1.1878145830320508,qou,-1.0615780899075677,black corru,-0.5697330870082268,0.07543599815619294,1.6994577241380164,211.2889656384567
3296,-1.5281214982543938,0.32028866398350464,0.2511387434175476,0.32028866398350464,0.5283638502088512,0.9302424933972819,,kristal,-2.2500150845771083,jut,-0.8733966694994213,corroyi,,1.2663210739596187,0.0052371491401199625,203.46366937365127
3297,-0.7900520221255006,-0.6817221665481115,-0.53247061623838,-0.6817221665481115,1.3138919823359605,-0.16536394827666057,1.3138919823359605,silikon,-1.5229051969131016,vel,-0.947405154981172,,-0.8206181214748243,-1.8347438378451453,-0.9759252439859796,22.51033358127405
3298,1.3690619662763714,-0.598741017672451,-0.6047189438750527,-0.598741017672451,-0.9647834083403745,-0.5620607515516928,-0.9647834083403745,silikon,0.8740791993830399,,1.0037391463114833,sfer,2.0412197918855552,0.16648107807793233,-0.0725822221100474,38.512634319532445
3299,-0.02525619084659194,-1.7264193992186379,-0.41434802073730015,-1.7264193992186379,1.6703035687412533,-1.0344939959177673,1.6703035687412533,kristal,-1.3094815072987118,vel,-0.3322510498068877,corro,0.32441347084853595,0.0033033568882679405,,94.33029788686001
3300,1.6510740073540282,-1.4838201320250866,-0.8214902830030635,-1.4838201320250866,0.1753557896643897,-1.4937044692617536,0.1753557896643897,,1.1963448933952254,qou,1.4100865513842635,sfer,0.048741676113091124,0.43723933406882287,0.10546933314147192,103.39179084656581
3301,0.7163131158524592,-0.8947808293934627,-1.9047312186239949,-0.8947808293934627,-0.8475483842970934,-0.12210684758794502,-0.8475483842970934,karbon,-1.00971599493786,qou,-0.09178984681279126,corro,-1.0743279728617372,0.5141469076343045,0.1824993111126999,81.34766581128193
3302,0.6390655643883274,-1.1243765304754223,0.18896943688328435,-1.1243765304754223,0.0016705607044095738,-0.5657362790921268,0.0016705607044095738,kristal,-0.6267595029348301,vel,,black corru,0.3019245255520321,0.05908313303940189,-0.823160618664462,95.07144939526188
3303,0.22164348878732518,-0.5976207191942344,0.7240022550000158,-0.5976207191942344,0.12364066590080158,-0.27774043220930783,0.12364066590080158,kristal,,kiv,-2.025036314509744,satik cyst,-0.11718903406453861,0.953594950662517,,352.87258592838515
3304,0.7214953430537129,,-2.529821869402481,-0.8522050024455115,0.7576539850050772,-1.0589950533375116,0.7576539850050772,kristal,0.9335090734457225,jut,-0.8648173673528438,corrutir,0.8941150346414108,0.31762507017046193,,
3305,0.9277738666680264,-0.7432659228567593,-0.525480230129097,-0.7432659228567593,,-0.34028705963856665,-0.7510725538517982,kristal,-0.14177795166991009,jut,-0.4289456812639,sfer,-0.39071764364473704,1.1045998440799696,,101.63593701988576
